id;cvoie;cdgi;typo;typo_min;date_arret;siecle;statut;typvoie;prevoie;nomvoie;arrdt;quartier;feuille;debut;fin;longueur;largeur;n_pair;n_impair;alignement;servitude;historique;denomination;classement;observation;numerotage;orig;declassement;nivellement;assainissement;ouverture;geo_point_2d;validite
"9833";;;RUE CHAUVEAU-LAGARDE;rue Chauveau-Lagarde;1824/06/02;"19";Voie publique de la Ville de Paris;rue;;Chauveau-Lagarde;"[ ""08e"" ]";"[ ""Madeleine"" ]";"[ ""69B4"" ]";"place de la Madeleine, 21.";"boulevard Malesherbes, 12.";163;10;"18";"11";"Non retenus au POS et non repris au PLU : Ordonnance du 2 juin 1824, entre la place de la Madeleine et la rue de l'Arcade. Décret du 16 juillet 1862 (UP), entre la rue de l'Arcade et le boulevard Malesherbes.";;;Ordonnance du 2 juin 1824.;;;;"Claude François Chauveau-Lagarde (1756-1841), avocat français, l'un des défenseurs de Marie-Antoinette ; voisinage de la Chapelle expiatoire.";;;;"Ordonnance du 2 juin 1824, entre la place de la Madeleine et la rue de l'Arcade. Cette ordonnance prévoyait l'ouverture de la totalité de la voie ; mais ces dispositions ont été abrogées par une ordonnance royale du 2 septembre 1829 pour la partie comprise entre la rue de l'Arcade et le boulevard Malesherbes. Décret du 16 juillet 1862 (UP), entre la rue de l'Arcade et le boulevard Malesherbes.";"lat: 48.871450773412974, lon: 2.3232973797360468";Dénomination actuelle
"10191";;;RUE DEBROUSSE;rue Debrousse;;;Voie publique de la Ville de Paris;rue;;Debrousse;"[ ""16e"" ]";"[ ""Chaillot"" ]";"[ ""68C3"", ""68C4"" ]";"avenue de New York, 8.";"avenue du Président Wilson, 5.";84;12;"6";"7";Non retenus au POS et non repris au PLU : Décret du 29 novembre 1901.;"Une zone de servitude ""non aedificandi"" de 5 m de largeur existe de chaque côté de la rue.";;;Décret du 29 novembre 1901.;;;Nom de propriétaire.;;Décret du 29 novembre 1901.;;;"lat: 48.86448831652456, lon: 2.2992888809389314";Dénomination actuelle
"9433";;;RUE DU BOUQUET DE LONGCHAMP;rue du Bouquet de Longchamp;;;Voie publique de la Ville de Paris;rue;du;Bouquet de Longchamp;"[ ""16e"" ]";"[ ""Chaillot"" ]";"[ ""67D1"", ""67D3"" ]";"rue de Longchamp, 26.";"rue Boissière, 25.";148;10;"20";"25";Non retenus au POS et non repris au PLU : Arrêt du Pouvoir exécutif du 17 août 1848.;;Ruelle de l'ancien village de Chaillot.;;;;;Cette voie doit son nom à un ancien bouquet d'arbres dépendant du territoire de Longchamp.;;;;;"lat: 48.86567565631306, lon: 2.2906633352947097";Dénomination actuelle
"13508";;;RUE STANISLAS;rue Stanislas;1834/12/24;"19";Voie publique de la Ville de Paris;rue;;Stanislas;"[ ""06e"" ]";"[ ""Notre-Dame-des-Champs"" ]";"[ ""110A1"", ""110A3"" ]";"rue Notre-Dame des Champs, 42.";"boulevard du Montparnasse, 93.";245;12;"24";"17";"Non retenus au POS et non repris au PLU : Ordonnance du 1er mars 1926, sauf au droit du n° 16 régi par décret du 7 février 1895.";;"Précédemment rue Terray, du nom du propriétaire qui l'a ouverte.";Décision ministérielle du 24 décembre 1834.;;;;"Voisinage de l'ancien collège Stanislas fondé sous Louis XVIII, dont il reçut l'un des prénoms.";;;;Ordonnance du 1er mars 1926.;"lat: 48.84375745741095, lon: 2.3281952260058563";Dénomination actuelle
"11679";;;PASSAGE LANDRIEU;passage Landrieu;;;Voie publique de la Ville de Paris;passage;;Landrieu;"[ ""07e"" ]";"[ ""Gros-Caillou"" ]";"[ ""88B1"" ]";"rue de l'Université, 169.";"rue Saint-Dominique, 100.";234;12;"20";"17";Non retenus au POS et non repris au PLU : Arrêté du 14 mai 1935.;;;;Arrêté du 14 mai 1935.;;;Nom de propriétaire.;;Arrêté du 14 mai 1935.;;;"lat: 48.86005028146727, lon: 2.303741083176852";Dénomination actuelle
"12057";;;IMPASSE DU MARCHE AUX CHEVAUX;impasse du Marché aux Chevaux;;;Voie publique de la Ville de Paris;impasse;du;Marché aux Chevaux;"[ ""05e"" ]";"[ ""Jardin des Plantes"" ]";"[ ""112C1"" ]";"rue Geoffroy-Saint-Hilaire, 5.";;35;3.25;;"5";Retenus au POS et non repris au PLU : Arrêté municipal du 8 janvier 1996.;;Elle existait au milieu du XVIIIe siècle.;;Arrêté municipal du 8 janvier 1996.;;;Voisinage de l'ancien Marché aux Chevaux.;;Arrêté municipal du 8 janvier 1996.;;;"lat: 48.83871956498917, lon: 2.356636739521599";Dénomination actuelle
"11142";;;RUE DU GROS CAILLOU;rue du Gros Caillou;;;Voie publique de la Ville de Paris;rue;du;Gros Caillou;"[ ""07e"" ]";"[ ""Gros-Caillou"" ]";"[ ""88A4"", ""88B3"" ]";"rue Augereau, 11.";"rue de Grenelle, 208 bis.";140;10;"20";"21";"Non retenus au POS et non repris au PLU : Arrêté du 14 janvier 1933. Arrêté du 9 janvier 1935 : pan coupé, côté impair, à l'angle formé par la partie principale de la voie avec la partie en retour sur la rue Augereau.";;"Précédemment, passage de Grenelle.";;"Arrêté du 14 janvier 1933. Arrêté du 9 janvier 1935 : pan coupé, côté impair, à l'angle formé par la partie principale de la voie avec la partie en retour sur la rue Augereau.";;;Doit probablement son nom à une grosse borne en pierre limitant les censives de Sainte-Geneviève et de Saint-Germain des Prés.;;"Arrêté du 14 janvier 1933. Arrêté du 9 janvier 1935 : pan coupé, côté impair, à l'angle formé par la partie principale de la voie avec la partie en retour sur la rue Augereau.";;;"lat: 48.85714761258001, lon: 2.302677979407067";Dénomination actuelle
"13698";;;RUE SAINTE-APOLLINE;rue Sainte-Apolline;;;Voie publique de la Ville de Paris;rue;;Sainte-Apolline;"[ ""02e"", ""03e"" ]";"[ ""Arts et Metiers"", ""Bonne-Nouvelle"" ]";"[ ""71D2"", ""71B4"" ]";"rue Saint-Martin, 357.";"rue Saint-Denis, 248.";211;11.4;"18";"31";"Retenus au POS et non repris au PLU : Ordonnance du 21 juin 1826, au droit du n° 4.
Non retenus au POS et non repris au PLU : Ordonnance du 21 juin 1826, sauf au droit du n° 4.";;"Cette voie existait en 1672, elle a été établie sur l'emplacement des fossés de l'enceinte de Charles V. On l'a appelée aussi rue de Bourbon.";;;;;Ancien nom (XVIIe siècle).;;;;;"lat: 48.86895494806813, lon: 2.3539066435032705";Dénomination actuelle
"10035";;;RUE COQUILLIERE;rue Coquillière;;;Voie publique de la Ville de Paris;rue;;Coquillière;"[ ""01e"" ]";"[ ""Halles"" ]";"[ ""71C3"", ""70D4"" ]";"rue du Jour, 1.";"rue Croix des Petits Champs, 44.";295;28;"46";"45";"Non retenus au POS et non repris au PLU : 1° côté impair : Décret du 9 juin 1860 (UP), entre les rues Clémence Royer et du Louvre. Décret du 5 avril 1886 (UP), raccordement avec le côté pair de la rue du Louvre. Décret du 26 juillet 1851, entre les rues du Louvre et Croix des petits Champs. 2° côté pair : Ordonnance royale du 7 décembre 1847 (UP), entre les rues du Jour et Jean-Jacques Rousseau. Décret du 9 mars 1880 (UP), entre les rues Jean-Jacques Rousseau et Coq Héron. Décret du 26 juillet 1851, entre les rues Coq Héron et Croix des Petits Champs.
Non retenus au PAZ de la Zac ""Halles"" et non repris au PLU : Côté impair : Décret du 4 avril 1860 (UP), sur une longueur de 47 m à partir d'un point situé à 29 m environ du côté impair de la rue Clémence Royer (entre les rues Vauvilliers (sup.) et Clémence Royer), rapporté par l'arrêté préfectoral du 17 août 1973. Décret du 5 avril 1886 (UP), raccordement avec le côté pair de la rue Clémence Royer.";"Servitude d'architecture obligatoire du côté impair entre les rues Clémence Royer et du Louvre (adjudication du bail de la Bourse du Commerce, 1886).";Elle était entièrement bâtie en 1292. Anciennement elle était appelée rue du Coquillier ou porte (ou poterne) Coquillier ou Coquillière.;;;"Largeur : 28 m (moindre), entre les rues du Jour et du Louvre ; 15,50 m, entre les rues du Louvre et Coq Héron ; 13 m, le surplus.";;Famille Coquillier (XIIIe siècle).;"Arrêté préfectoral du 17 août 1973, entre la rue Rambuteau et la rue Clémence Royer (partie). 
Délibération du 30 mai 1994, au droit du n° 2.";;;;"lat: 48.863807582841076, lon: 2.342471830151173";Dénomination actuelle
"8953";;;RUE D'AMSTERDAM;rue d'Amsterdam;1826/08/05;"19";Voie publique de la Ville de Paris;rue;d';Amsterdam;"[ ""08e"", ""09e"" ]";"[ ""Europe"", ""Saint-Georges"" ]";"[ ""70A1"", ""50A3"" ]";"rue Saint-Lazare, 106.";"place de Clichy, 1.";835;12;"106";"101";"Non retenus au POS et non repris au PLU : Ordonnance royale du 17 juillet 1843, partie A. Décret du 3 novembre 1885 : 1° raccordement du côté impair avec la rue Saint-Lazare ; 2° au droit de l'impasse d'Amsterdam déclassée. Ordonnance royale du 2 février 1826, le surplus.";;;Décision ministérielle du 5 août 1826.;;;;"Ville la plus importante de la Hollande ; voisinage de la place de l'Europe.";;;;"Ordonnance du 2 février 1826, autorisant MM. Jonas Hagerman et Sylvain Mignon à former sur leurs terrains, une voie de 12 m, entre la barrière de Clichy et la rue Saint-Lazare. Cette ordonnance ne fut pas entièrement exécutée et la voie nouvelle s'arrêta en impasse à 109 m de la rue Saint-Lazare. Ord. du 17 juillet 1843, déclarant d'utilité publique l'achèvement jusqu'à la rue Saint-Lazare (A).";"lat: 48.87950478267406, lon: 2.3270099339546495";Dénomination actuelle
"12826";;;RUE PIERRE AU LARD;rue Pierre au Lard;;;Voie publique de la Ville de Paris;rue;;Pierre au Lard;"[ ""04e"" ]";"[ ""Saint-Merri"" ]";"[ ""91B2"" ]";"rue Saint-Merri, 12.";"rue du Renard, 22.";66;5;"8";"5";Non retenus au PSMV du Marais : Ordonnance royale du 26 juin 1837.;;"Un arrêté du préfet de police du 5 avril 1817 en avait prescrit la fermeture. La partie qui débouche rue Saint-Merri s'est appelée, vers la fin du XIIIe siècle, rue Aufroy des Grès (vicus Aufridi de Gressibus) puis, rue Espaulart. La partie comprise entre les rues du Renard et Brisemiche a été déclassée par arrêté du 13 août 1971 et supprimée en 1972 pour la réalisation du centre national d'art contemporain dans le cadre de l'aménagement du secteur des Halles. Cette dernière est indiquée sur le rôle de la taille de 1313 ; elle a porté les noms de vicus Petri Oilart, rue Pierre Allard, rue O'Lard, Aulard ou Aulart.";;;;;"Corruption de Pierre Oilart, nom d'un bourgeois notable qui habitait cette voie au XIIIe siècle.";;;;;"lat: 48.859697834823905, lon: 2.3530277495801664";Dénomination actuelle
"9365";;;IMPASSE DU BOEUF;impasse du Boeuf;;;Voie privée non inscrite à la liste des voies privées ouvertes à la circulation publique;impasse;du;Boeuf;"[ ""04e"" ]";"[ ""Saint-Merri"" ]";"[ ""91B2"" ]";"rue Saint-Merri, 10.";;44;2.5;"8";"1";;;"Elle existait à la fin du XIIIe siècle et s'appelait alors cul-de-sac de Bec Oye, Buef et Oe, ou Boeuf et Oue puis, rue à Bouvetins. On lui a aussi donné le nom de cul-de-sac de la rue Neuve Saint-Merri. Une ordonnance du Bureau des Finances du 20 décembre 1774 en a prescrit la fermeture.";;;;;Ancienne enseigne.;;;Arrêté des 4 décembre 1974 et 3 avril 1975.;;"lat: 48.85939775053352, lon: 2.3534993161288114";Dénomination actuelle
"11155";;;RUE GUERIN-BOISSEAU;rue Guérin-Boisseau;;;Voie publique de la Ville de Paris;rue;;Guérin-Boisseau;"[ ""02e"" ]";"[ ""Bonne-Nouvelle"" ]";"[ ""71D1"", ""71D2"" ]";"rue de Palestro, 31.";"rue Saint-Denis, 184.";58;4;"48";"39";Non retenus au POS et non repris au PLU : Décret du 17 octobre 1881;;"Cette rue existait au commencement du XIIIe siècle ; on l'a appelée rue Guérin Boucel ou rue Guérin Bancel.";;Décret du 17 octobre 1881. Ce décret reclasse la rue dont la suppression avait été déclarée d'utilité publique par le décret du 29 septembre 1854 relatif au boulevard de Sébastopol.;;;"Guérin-Boisseau, l'un des habitants de la rue au XIIIe siècle.";;Décret du 17 octobre 1881;;;"lat: 48.866620659412746, lon: 2.3516987294759546";Dénomination actuelle
"10119";;;RUE DU CYGNE;rue du Cygne;;;Voie publique de la Ville de Paris;rue;du;Cygne;"[ ""01e"" ]";"[ ""Halles"" ]";"[ ""71D3"", ""71C4"" ]";"boulevard de Sébastopol, 59.";"rue de Turbigo, 8 bis, et rue Mondétour, 28.";200;10;"16";"19";"Non retenus au POS et non repris au PLU : Décret du 29 septembre 1854 (UP), partie A. Ordonnance du 16 mai 1836, entre la rue Saint-Denis et la rue Mondétour. Décret du 23 août 1858 avec le côté impair de la rue Mondétour, rapporté par arrêté préfectoral du 17 août 1973.
Non retenus au PAZ de la Zac ""Halles"" et non repris au PLU : Décret du 23 août 1858, côté impair, entre les rues Mondétour et de Turbigo, et raccordement avec le côté impair de la rue Mondétour.";;"Elle était entièrement bordée de maisons en 1280. Anciennement rue au Cingne ; en 1851, elle engloba la rue du Pèlerin Saint-Jacques.";;;;;Ancienne enseigne.;"Arrêté préfectoral du 17 août 1973, entre la rue Mondétour et la rue de Turbigo (partie). Délibération municipale du 25 et 26 mars 2013 au droit du 11.";;;"Décret du 29 septembre 1854 (UP), entre le boulevard de Sébastopol et la rue Saint-Denis (A).";"lat: 48.86327279562445, lon: 2.3490281030318716";Dénomination actuelle
"9806";;;GALERIE DE CHARTRES;galerie de Chartres;;;Voie privée non inscrite à la liste des voies privées ouvertes à la circulation publique;galerie;de;Chartres;"[ ""01e"" ]";"[ ""Palais-Royal"" ]";"[ ""70D3"", ""70D2"" ]";"galerie du Théâtre Français, et galerie de Nemours.";"péristyle de Montpensier, et galerie de la Cour d'honneur.";68;2.4;;"22 à 29, numérotage continu";;;;;;Voie privée située dans le Palais Royal;;"Galerie neuve du Palais Royal, ainsi nommée en l'honneur du duc de Chartres, puis duc d'Orléans, fils du roi Louis-Philippe.";;;;;"lat: 48.86366061921369, lon: 2.336612763687105";Dénomination actuelle
"12559";;;RUE DE L'ORILLON;rue de l'Orillon;;;Voie publique de la Ville de Paris;rue;de l';Orillon;"[ ""11e"" ]";"[ ""Folie-Méricourt"" ]";"[ ""73A3"", ""73A4"" ]";"rue Saint-Maur, 158.";"boulevard de Belleville, 71.";328;9.74;"42";"45";"Non retenus au POS et non repris au PLU : Ordonnance du 16 août 1836, sauf à partir du boulevard de Belleville sur une longueur de 7,50 m environ du côté impair et de 10 m environ du côté pair.";;"Elle est indiquée sur le plan Roussel (1730), Verniquet l'appelle rue de Riom. On lui a donné aussi le nom de rue des Moulins et de rue des Cavées.";;;;;Voisinage d'une ancienne maison dite de l'Orillon.;;;;;"lat: 48.87011335791593, lon: 2.3760538715190864";Dénomination actuelle
"10034";;;RUE COQ HERON;rue Coq Héron;;;Voie publique de la Ville de Paris;rue;;Coq Héron;"[ ""01e"" ]";"[ ""Halles"" ]";"[ ""71C3"" ]";"rue Coquillière, 24-28.";"rue du Louvre, 17.";50;14;"2";"9";"Non retenus au POS et non repris au PLU) : Ordonnance du 22 août 1840, côté impair. Décret du 9 mars 1880 (UP), côté pair.";;"Cette voie existait à l'état d'impasse en 1298 ; elle a été convertie en rue à la suite de la vente de l'hôtel de Flandres, ordonnée par lettres patentes de septembre 1543. Elle a été appelée rue Maguéron, rue Maqueron et rue Moqueron.";;;;;Ainsi appelée dès le XIIIe siècle.;;;;;"lat: 48.86426713310919, lon: 2.3422002814660434";Dénomination actuelle
"12100";;;RUE MARIE STUART;rue Marie Stuart;1809/07/25;"19";Voie publique de la Ville de Paris;rue;;Marie Stuart;"[ ""02e"" ]";"[ ""Bonne-Nouvelle"" ]";"[ ""71D3"", ""71C4"" ]";"rue Dussoubs, 1.";"rue Montorgueil, 60.";114;10;"26";"23";"Retenus au POS et non repris au PLU : Ordonnance du 21 juin 1826, au droit des nos 12-14.
Non retenus au POS et non repris au PLU : Ordonnance du 21 juin 1826 sauf au droit des nos 12-14.";;Existait en 1390. Précédemment rue Tireboudin.;Décision ministérielle du 25 juillet 1809.;;;;"Substitué à celui de Tireboudin, à cause d'une anecdote apocryphe suivant laquelle Marie Stuart (1542-1587), reine de France et d'Ecosse, aurait remarqué cette rue lors de son entrée à Paris.";;;;;"lat: 48.865042858763985, lon: 2.347676524722306";Dénomination actuelle
"13877";;;PASSAGE DE LA TRINITE;passage de la Trinité;;;Voie publique de la Ville de Paris;passage;de la;Trinité;"[ ""02e"" ]";"[ ""Bonne-Nouvelle"" ]";"[ ""71D1"" ]";"rue Saint-Denis, 164.";"rue de Palestro, 21.";60;1.6;;;Retenus au POS et non repris au PLU : Arrêté municipal du 30 avril 1993.;;;;Arrêté municipal du 30 avril 1993.;Un décret du 29 septembre 1854 avait prévu sa suppression.;;Ancienne entrée de l'hôpital et de l'enclos de la Trinité.;;Arrêté municipal du 30 avril 1993.;;;"lat: 48.86583320279036, lon: 2.3512571680845777";Dénomination actuelle
"10070";;;RUE COURTALON;rue Courtalon;;;Voie publique de la Ville de Paris;rue;;Courtalon;"[ ""01e"" ]";"[ ""Halles"" ]";"[ ""91A2"" ]";"rue Saint-Denis, 21.";"rue et place Sainte-Opportune, 6.";32;10;"8";"3";Non retenus au POS et non repris au PLU : Décret du 21 juin 1854.;;"Elle était entièrement bâtie en 1284. Guillot l'appelle, vers cette époque, rue aux Petits Soulers de Bazenne.";;;;;Guillaume Courtalon y possédait deux maisons au XVIe siècle.;;;;;"lat: 48.85958413785752, lon: 2.3476159112339143";Dénomination actuelle
"10532";;;RUE DE L'EPERON;rue de l'Éperon;;;Voie publique de la Ville de Paris;rue;de l';Éperon;"[ ""06e"" ]";"[ ""Monnaie"" ]";"[ ""91C1"", ""90D2"" ]";"rue Saint-André des Arts, 41.";"rue Danton, 10, et boulevard Saint-Germain, 120.";130;10;"14";"9";"Non retenus au POS et non repris au PLU : Ordonnance du 11 août 1844, sauf, côté impair, entre les rues Serpente et Danton, ainsi qu'au droit des nos 12 et 14.";;"Elle existait probablement au commencement du XIIIe siècle. En 1267, vicus Galgani ; en 1294, voie Gaugai ; en 1296, rue Gaugain ; en 1300, Cauvain ; en 1521, Gougaud ; en 1531, Gayain ; en 1543, Goyani. On la trouve appelée encore rue du Chapperon (1430), rue du Chappeau (1485), rue Chapon (1521), rue Chappon. Corrozet la nomme rue de l'Eperon.";;;;;Ancienne enseigne.;;;;;"lat: 48.852804406673144, lon: 2.3406932982529316";Dénomination actuelle
"11108";;;RUE DES GRANDS AUGUSTINS;rue des Grands Augustins;;;Voie publique de la Ville de Paris;rue;des;Grands Augustins;"[ ""06e"" ]";"[ ""Monnaie"" ]";"[ ""91A3"", ""90D2"" ]";"quai des Grands Augustins, 51.";"rue Saint-André des Arts, 52.";213;10;"30";"27";Non retenus au POS et non repris au PLU : Ordonnance du 22 août 1840.;;"On la nommait, en 1269, rue de l'Abbé de Saint-Denis puis, du Collège Saint-Denis, des Ecoles Saint-Denis, des Ecoliers de Saint-Denis, des Charités Saint-Denis. La partie près de la rue Saint-André des Arts aurait porté anciennement les noms de rue de la Barre, des Barres et de l'Hôtel de Nemours.";;;;;"Couvent des Grands Augustins, ainsi qualifié par opposition au monastère des Petits Augustins.";;;;;"lat: 48.85441582859421, lon: 2.3407797714812904";Dénomination actuelle
